BF_ID	SITENAME	CONTINENT	COUNTRY	BF_TYPE	COMPLETENESS	FINDER	FINDERS_NO	SITE_SUBDIV	CONTEXT_LEVEL	DATE_FOUND	MUSEUM_HOLDER	MUSEUM_ACCESSION_NO	MUSEUM_ACCESSION_DATE	RAW_MATERIAL_TYPE	RAW_MATERIAL_TEXTURE	RAW_MATERIAL_HARDNESS	DEGREE_PATINATION	CORTEX_TYPE	CORTEX_FRONT	CORTEX_BACK	CONDITION	EDGE_PROFILE	BLANK_TYPE	BUTT_TYPE	BUTT_WORKING	WEIGHT	LENGTH	BREADTH	L1	L1_BREADTH	BB	BM	BA	BREADTH_DIV_LENGTH	L1_DIV_LENGTH	BA_DIV_BB	CIRCUMFERENCE	AREA	PERCENTAGE_WORKED	FRONTAL_SYMMETRY	THICKNESS	THICKNESS_DIV_BREADTH	EDGE_VIEW_L1	EDGE_VIEW_THICKNESS_L1	TB	TM	TA	EDGE_VIEW_CIRCUMFERENCE	EDGE_VIEW_AREA	EDGE_VIEW_SYMMETRY	NOTES
1134	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	STAINED	UNCLEAR	0	0	ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	1634	231.73	128.5	119.8	127.8	97.1	127.2	121.4	0.55	0.51	1.25	532.4	23450.5	91	0.01	69	0.53	117.2	67.8	53.1	67.8	32.2	474.7	10583.6	0.04	"LARGE CLEAVER MADE ON MEDIUM COARSE FRIABLE QUARTZITE, SURFACE STAINED AND ERODED, INTERSECTION BIT, PROBABLE PLATFORM ON LEFT HAND SIDE, SIDE STRUCK FROM LEFT HAND SIDE, LARGE BROKEN NOTCH ON BIT"
1139	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	STAINED	UNCLEAR	0	0	FRESH	IRREGULAR	FLAKE	NON-CORTICAL	UNWORKED	785	162.69	91.1	67.1	90.3	80.2	87.3	83.7	0.55	0.41	1.04	424.4	12118.4	81	0.09	51.3	0.56	86.6	50.8	41.6	50.6	26.2	358.4	5932.6	0.28	"MEDIUM SIZED CLEAVER WITH INTERSECTION BIT, LARGE NOTCH IN BIT IS RECENT BREAKAGE, WORKING ALONG EDGES ONLY, PROBABLY SIDE STRUCK FROM RIGHT HAND SIDE (FRONT IS VENTRAL SURFACE)"
1140	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	STAINED	UNCLEAR	0	0	FRESH	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	803	174.74	103	59.1	101.5	80.4	98.8	65.5	0.58	0.33	0.81	415.5	13466.3	92	0.03	54.2	0.52	65.3	53.5	48.5	49.5	26.2	386	6705.5	0.05	"MEDIUM SIZED CLEAVER WITH SMALL INTERSECTION BIT, WORKING CONCENTRATED ALONG RIGHT HAND EDGE FROM VENTRAL SURFACE, PROBABLY SIDE STRUCK"
1143	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	FRESH	UNCLEAR	0	0	WIND POLISHED	IRREGULAR	FLAKE	NON-CORTICAL	COMPLETELY WORKED	2949	272.94	158.9	126	157.7	131.7	153.1	136.3	0.58	0.46	1.03	687.5	36060.5	100	0.01	65.9	0.41	151.6	65.6	45.4	65.2	39.5	601.4	13586.4	0.05	"VERY LARGE CLEAVER WITH INTERSECTION BIT, RECENT BREAK, SIDE STRUCK ALTHOUGH PLATFORM ABSENT DUE TO RETOUCH"
1146	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	STAINED	UNCLEAR	0	0	LIGHTLY ABRADED	LINEAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	276	113.28	73.7	50.6	71	61.5	66.9	52.9	0.65	0.44	0.86	278.5	6306.5	83	0.01	37	0.5	31.7	36.9	33.4	27.8	15.6	233.3	2643.9	0.04	"SMALL CLEAVER WITH INTERSECTION BIT, REMNANT PLATFORM AND BULB ON LOWER RIGHT HAND CORNER, CORNER STRUCK, BOTH EDGES AND PART OF BUTT WORKED"
1147	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	FRESH	UNCLEAR	0	0	FRESH	LINEAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	757	159.77	120.1	121.2	119.1	75	101.7	118.1	0.75	0.75	1.57	413.7	14146	84	0.01	43.5	0.36	115.5	43.5	27.5	39.3	32.2	337.2	4951	0.01	"MEDIUM SIZED CLASSIC CLEAVER WITH DISTINCTIVE SHARPENED BIT, REMNANT PLATFORM AND BUTT ON LOWER RIGHT HAND CORNER, CORNER STRUCK, EDGE WORKING ONLY"
1151	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	FRESH	UNCLEAR	0	0	FRESH	IRREGULAR	FLAKE	NON-CORTICAL	UNWORKED	562	151.83	82.1	74.9	81.1	55.1	80.7	65.4	0.54	0.49	1.18	369.1	9302.8	84	0.14	57.1	0.69	62.4	56.4	54.2	54	39.3	341.5	6428.5	0.07	"POSSIBLE MEDIUM SIZED CLEAVER ROUGHOUT, VERY LITTLE SECONDARY WORKING (<4 FLAKES), INTERSECTION BIT"
1152	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	FRESH	UNCLEAR	0	0	FRESH	LINEAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	989	179.71	115.6	131.8	115.3	96.4	107.5	112.3	0.64	0.73	1.16	476.5	17289.5	83	0.03	51.8	0.44	76.4	49.5	47	43.7	25.7	405.9	6904.5	0.03	"CLASSIC MEDIUM SIZED CLEAVER WITH INTERSECTION BIT, REMNANT PLATFORM ON LOWER LEFT HAND CORNER, PROBABLY CORNER STRUCK, EDGE AND LIMITED BUTT WORKING ONLY"
1153	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	STAINED	UNCLEAR	0	0	FRESH	IRREGULAR	FLAKE	NON-CORTICAL	COMPLETELY WORKED	2338	249.31	126.8	108.6	126.1	99.7	123.9	98.9	0.5	0.43	0.99	584.3	24801.3	100	0.01	84.9	0.66	86	84.2	71.6	72.3	44.1	538.4	14949.8	0.03	"LARGE ROUGH CLEAVER WITH INTERSECTION BIT, BULBOUS BUTT, EDGE AND BUTT WORKING ONLY"
1154	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	FRESH	UNCLEAR	0	0	FRESH	IRREGULAR	FLAKE	NON-CORTICAL	COMPLETELY WORKED	608	171.33	85.5	94.1	85.2	55.1	83.8	76.6	0.49	0.54	1.39	401.8	11072.3	100	0.01	49.2	0.57	82.9	48.2	27.3	47.8	20	345.8	4859.5	0.03	"MEDIUM SIZED CLEAVER WITH INTERSECTION BIT, PLATFORM AND BULB ON LEFT HAND SIDE, SIDE STRUCK, WORKING OF REAR (VENTRAL) SURFACE ON LEFT HAND SIDE ONLY"
1155	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	STAINED	UNCLEAR	0	0	FRESH	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	539	138.08	99.6	82.7	96.4	69.5	96.2	80.2	0.72	0.59	1.15	362	10527.5	97	0.04	41.6	0.41	66.3	41.1	20.5	39.5	24.2	312.5	4045.4	0.06	"MEDIUM SIZED CLEAVER WITH INTERSECTION BIT AT BOTH ENDS, REMNANT PLATFORM ON LEFT HAND EDGE, SIDE STRUCK, LIMITED WORKING ON LEFT HAND EDGE ONLY"
1157	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	FRESH	NATURAL SURFACE	5	25	FRESH	IRREGULAR	FLAKE	PARTIALLY CORTICAL	UNWORKED	752	153	97.4	65.6	96.6	74.7	92.7	74.4	0.63	0.42	0.99	387.5	11643.9	69	0.01	68.1	0.69	39.4	67.9	65.5	43.6	19.8	339.1	6031.7	0.05	"MEDIUM SIZED CLEAVER WITH INTERSECTION BIT, BULBOUS BUTT, TWO NATURAL CORTICAL PLANES ON BUTT, NATURAL CORTICAL PLATFORM AND BULB ON LOWER LEFT HAND CORNER, CORNER STRUCK, WORKED EDGES ONLY"
1163	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	STAINED	POLISHED	45	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	PARTIALLY CORTICAL	UNWORKED	300	121.28	72.9	60.3	72.2	59.1	71.9	58.6	0.6	0.49	0.99	299.2	7153.9	85	0.02	33.9	0.46	66.5	33.5	22	33.2	19.7	246.2	2798	0.13	"SMALL TO MEDIUM SIZED CLEAVER MADE ON FLAKE STRUCK FROM WATER ROLLED COBBLE, INTERSECTION BIT, PROBABLY STRUCK FROM RIGHT HAND SIDE, MOST WORKING ON RIGHT HAND SIDE, STAINED YELLOW"
1166	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		SILCRETE	FINE	TOUGH	STAINED	UNCLEAR	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	167	89.14	57.9	55.6	56.8	49.8	55.1	55.8	0.64	0.62	1.12	275.7	4062.2	88	0.39	35.2	0.6	38.4	34.2	24.1	33.7	22.8	165	1857	0.01	"VERY SMALL CLEAVER WITH INTERSECTION BIT AND REMNANT PLATFORM ON LOWER RIGHT HAND CORNER, SURFACE STAINED AND ERODED, PROBABLY CORNER STRUCK, EXTENSIVELY WORKED ALONG EDGES AND PARTIALLY WORKED ON BUTT"
1170	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	STAINED	UNCLEAR	0	0	FRESH	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	212	107.46	56.5	47.9	56.3	45.1	52.3	39.4	0.52	0.44	0.87	256.9	4639.6	84	0.01	39.1	0.69	42.4	37.2	35.7	34.8	18.7	216.9	2795.5	0.02	"SMALL CLEAVER WITH INTERSECTION BIT, WORKING MAINLY ON EDGES, POSSIBLE PLATFORM ON BUTT, PROBABLY BUTT STRUCK"
1174	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	STAINED	UNCLEAR	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	COMPLETELY WORKED	949	174.15	111.6	104	106.8	90.1	106.5	99.2	0.64	0.59	1.1	452.5	15872.2	100	0.1	53.4	0.47	80.9	53.2	41.6	45.9	23.9	380.9	6409.4	0.03	"LARGE CLEAVER WITH TIP MADE BY INTERSECTION SURFACES, PLATFORM PROBABLY ON LEFT HAND SIDE BUT NOW LOST, PROBABLY SIDE STRUCK, WORKING ALONG LEFT HAND SIDE AND BUTT ONLY"
1176	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	FRESH	POLISHED	0	5	FRESH	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	923	190.56	103.2	86.6	103	82.8	98.2	62.6	0.54	0.45	0.75	442.5	14435.3	87	0.02	54	0.52	79.6	53.7	52.3	47.8	30.2	398.5	7521.7	0.04	"MEDIUM TO LARGE CLEAVER ROUGHOUT WITH SMALL INTERSECTION BIT, PROBABLY SIDE STRUCK FROM LEFT HAND SIDE BUT PLATFORM MISSING"
1177	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	STAINED	ABRADED	60	25	LIGHTLY ABRADED	IRREGULAR	COBBLE	CORTICAL	UNWORKED	568	106.24	94.3	49.7	90.1	71.6	89.1	57.8	0.88	0.46	0.8	270.2	7084.9	63	0.03	66.6	0.7	58.5	65.1	48.6	64.5	33.9	246.8	4917.9	0.02	"SMALL ROUGH CHOPPER OR CLEAVER MADE ON WATER ROLLED COBBLE OF 70mm, MADE WITH LESS THAN NINE REMOVALS"
1178	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	FRESH	UNCLEAR	0	0	FRESH	IRREGULAR	FLAKE	NON-CORTICAL	COMPLETELY WORKED	641	139.34	105.2	113	103.6	90.9	94.9	103.3	0.75	0.81	1.13	412.5	12740.7	85	0.01	43.4	0.41	59.1	42.8	29.1	37.2	18.6	319.8	4226.5	0.05	"MEDIUM SIZED CLASSIC CLEAVER WITH INTERSECTION BIT, REMNANT PLATFORM AND BULB ON LOWER RIGHT HAND SIDE, SIDE STRUCK, RETOUCH MAINLY ON LEFT HAND SIDE, BUTT EDGE MADE BY INTERSECTION SURFACES"
1182	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	STAINED	ABRADED	5	0	WIND POLISHED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	743	170.62	95.7	53.5	93.9	90.6	87.3	65.6	0.56	0.31	0.72	422.3	12753.9	82	0.03	48.1	0.5	36.8	47.8	47.8	35.6	17.4	375.1	5430.9	0.04	"MEDIUM SIZED CLEAVER, INTERSECTION BIT, RETOUCH ALONG BOTH SIDES, PLATFORM AND BULB ON BUTT, BUTT STRUCK"
1183	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	STAINED	UNCLEAR	0	0	FRESH	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	1040	191.57	119.9	87.6	118.9	107	117.6	90.6	0.62	0.45	0.84	495.5	18383.3	80	0.03	49.5	0.41	101.1	45.5	41.2	44.1	24.3	463.3	6731.5	0.21	"LARGE CLEAVER, TIP MADE BY INTERSECTION SURFACES, REMNANT PLATFORM AND BULB ON LOWER RIGHT HAND CORNER, CORNER STRUCK"
1184	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	STAINED	UNCLEAR	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	908	169.1	98.6	67.1	97.4	86.4	96.9	75.2	0.58	0.39	0.87	406.5	12965.1	86	0.05	60.3	0.61	55.6	60	53.7	54.2	29.8	380.9	7637.6	0.04	"MEDIUM SIZED CLEAVER WITH INTERSECTION BIT, PROBABLY SIDE STRUCK"
1185	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	STAINED	UNCLEAR	0	0	ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	COMPLETELY WORKED	1134	167.53	103.9	121.6	102.3	79.4	98.3	98.5	0.62	0.72	1.24	434	14437.2	100	0.01	70.5	0.67	58.2	66.9	60.6	62	27.6	389.5	8361	0.12	"MEDIUM SIZED CLEAVER WITH INTERSECTION BIT, BULBOUS BUTT, LIMITED WORKING OF EDGES AND BUTT"
1186	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	FRESH	ABRADED	50	0	FRESH	IRREGULAR	FLAKE	PARTIALLY CORTICAL	COMPLETELY WORKED	991	189.11	95.7	79.1	95.4	74.7	94.4	73.2	0.5	0.41	0.97	445.1	14240.2	100	0.01	59.9	0.62	115.7	59.1	32	53.3	39.4	400.6	7641.1	0.02	"MEDIUM SIZED CLEAVER WITH SMALL INTERSECTION BIT, MADE ON LARGE REDDISH COLOURED MATERIAL FROM WATER ROLLED BOULDER"
1187	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	FRESH	UNCLEAR	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	COMPLETELY WORKED	945	180.69	110	115.9	108.5	80.4	106.2	98	0.6	0.64	1.21	439.3	15404.9	100	0.05	54.7	0.49	96.9	54.4	36.1	54.2	32.2	418.5	7453.6	0.04	"MEDIUM SIZED CLEAVER WITH INTERSECTION BIT, REMNANT PLATFORM AND BULB ON RIGHT HAND SIDE, SIDE STRUCK WITH WORKING OF LOWER LEFT AND RIGHT HAND SIDES AND BUTT ONLY"
1188	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	STAINED	UNCLEAR	0	0	FRESH	IRREGULAR	FLAKE	NON-CORTICAL	UNWORKED	1548	189.16	135.5	101.5	133.7	111.4	133.2	124.5	0.71	0.53	1.11	526.3	21588.4	60	0.02	57	0.42	30.8	56	55	51.7	29.5	387.9	7578.3	0.13	"MEDIUM TO LARGE CLEAVER WITH INTERSECTION BIT, POSSIBLE REMNANT PLATFORM AND BULB ON LEFT HAND SIDE, WORKING ON RIGHT HAND SIDE ONLY"
1189	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	STAINED	NATURAL SURFACE	40	0	FRESH	IRREGULAR	FLAKE	PARTIALLY CORTICAL	PARTIALLY WORKED	1400	185.1	133.7	99.2	132.6	90.5	127.9	110.5	0.72	0.53	1.22	474.9	18726.2	80	0.02	67.2	0.5	101.1	67.2	33.3	66.4	33.1	403.7	7865.8	0.02	"MEDIUM TO LARGE CLEAVER ROUGHOUT, REMNANT PLATFORM AND BULB ON RIGHT HAND SIDE, SIDE STRUCK"
1190	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	STAINED	UNCLEAR	0	0	FRESH	IRREGULAR	FLAKE	NON-CORTICAL	UNWORKED	1278	195.83	115.5	67.9	114.9	104.7	109.1	103	0.58	0.34	0.98	523.7	18358.6	80	0.1	51.9	0.44	120.7	49.7	40.5	47.5	32.5	418.3	7642.5	0.02	"MEDIUM TO LARGE CLEAVER WITH INTERSECTION BIT, REMNANT PLATFORM AND BULB ON LOWER RIGHT HAND CORNER, CORNER STRUCK, WORKING DOWN EDGES ONLY"
1191	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	FRESH	UNCLEAR	0	0	FRESH	IRREGULAR	FLAKE	NON-CORTICAL	COMPLETELY WORKED	1348	217.61	122.1	82.4	121.5	114.3	114.3	102.1	0.56	0.37	0.89	553.4	22529.6	100	0.02	61.2	0.5	108.7	58.5	41.2	53.7	30.7	528.6	10029.9	0.17	"LARGE CLEAVER WITH INTERSECTION BIT, SIDE STUCK, WORKING ON EDGES AND BUTT"
1192	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	FRESH	UNCLEAR	0	0	FRESH	IRREGULAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	934	176.23	110.7	69.7	110.2	102.8	105.7	88.9	0.62	0.39	0.86	458.2	16076.2	100	0.01	48.2	0.43	79.2	45.3	27.4	44	27.6	360.7	5585.3	0.08	"MEDIUM SIZED CLEAVER WITH INTERSECTION BIT, POSSIBLE PLATFORM AND BULB ON RIGHT HAND SIDE, SIDE STRUCK"
1193	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	FRESH	UNCLEAR	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	UNWORKED	1141	188.04	118.9	80	118.1	98.9	116.4	95.7	0.63	0.42	0.96	470	18065.1	86	0.04	50.9	0.42	75.4	50.6	40.4	46.4	25.4	416.7	6880.1	0.04	"MEDIUM SIZED CLEAVER WITH INTERSECTION BIT, REMNANT PLATFORM AND BULB ON LOWER RIGHT HAND SIZE, SIDE STRUCK"
1194	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	STAINED	UNCLEAR	0	0	FRESH	LINEAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	609	159.34	92.8	108.2	89.7	72.2	89.2	78.1	0.58	0.67	1.08	385.6	11409.2	86	0.14	43	0.46	50	42	37.4	39.3	18	420.2	4829.8	0.81	"SMALL TO MEDIUM SIZED CLEAVER WITH OBLIQUE INTERSECTION BIT, POSSIBLE REMNANT PLATFORM AND BULB ON LOWER RIGHT HAND CORNER, CORNER STRUCK"
1195	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	STAINED	UNCLEAR	0	0	FRESH	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	1054	186.9	116.4	136.5	114.9	82.2	101	103.5	0.62	0.73	1.25	468.6	16040.2	65	0.13	58.6	0.5	84	58.3	38.9	55.3	24.3	416.6	5983.3	0.26	"MEDIUM SIZED CLEAVER WITH OBLIQUE INTERSECTION BIT, PLATFORM AND BULB ON LEFT HAND SIZE, SIDE STRUCK, WORKING MAINLY ON LEFT HAND SIDE"
1196	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	STAINED	UNCLEAR	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	854	179.2	107.3	93.9	107.3	97.4	105.8	75.7	0.59	0.52	0.77	441.4	15014.4	85	0.1	42.6	0.39	96.8	42.2	33.2	40.1	26.6	361.9	5380	0.01	"MEDIUM SIZED CLEAVER WITH OBLIQUE INTERSECTION BIT, POSSIBLE PLATFORM AND BULB ON RIGHT HAND SIDE, SIDE STRUCK, WORKING MAINLY ALONG RIGHT HAND EDGE"
1197	CAPE HANGKLIP	AFRICA	SOUTH AFRICA	CLEAVER	COMPLETE		UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"SOUTH AFRICAN, CAPE TOWN, SOUTH AFRICA"	6228		QUARTZITE	FINE	TOUGH	STAINED	UNCLEAR	0	0	FRESH	IRREGULAR	UNCLEAR	NON-CORTICAL	PARTIALLY WORKED	915	163.19	111.6	145.2	109.3	78	101.6	104.4	0.68	0.88	1.33	456.5	14427.8	62	0.09	55.3	0.49	37.7	50	49.5	41.4	21.5	351.8	5661.6	0.04	"MEDIUM SIZED CLEAVER WITH INTERSECTION BIT, POSSIBLE PLATFORM AND BULB ON LEFT HAND SIDE, VERY LITTLE SECONDARY WORKING JUST TWO REMOVALS"
